id,ox,oy,dx,dy,ori_cluster
149,440288.6548,4421287.57,439097.1091,4423654.566,0
150,442694.1747,4418993.191,442827.1225,4421553.44,0
151,440002.4953,4419568.566,441350.6658,4423700.252,0
152,440834.0281,4423657.823,440956.7674,4422189.658,0
153,442781.8602,4418866.129,440479.6017,4421351.73,0
154,442982.4633,4421858.446,438651.5404,4423832.392,0
155,443999.6205,4422671.287,437987.0832,4418641.714,0
156,442986.2057,4420292.068,442583.4178,4421231.423,0
157,438604.744,4418636.899,444114.5462,4419364.079,0
158,439207.5668,4419557.222,438001.7035,4420582.444,0
159,439556.5149,4421040.324,439286.9208,4420682.543,0
160,438806.7061,4421642.038,438671.0295,4422108.425,0
161,438660.3804,4424372.561,441847.2852,4421195.553,0
162,440522.607,4418784.632,439425.3072,4421587.792,0
163,443131.7968,4420121.443,438485.0762,4424417.466,0
164,443864.3098,4422131.547,440493.0951,4421207.179,0
165,439190.0274,4421263.813,439800.2264,4419017.104,0
166,439723.4427,4420409.51,444113.1651,4418998.497,0
167,438856.7069,4422496.926,438092.3081,4420582.681,0
168,443259.6417,4422822.561,442089.4939,4418619.373,0
169,438210.8276,4419564.903,441731.4179,4419141.574,0
170,439334.8531,4424696.384,443636.6115,4422500.824,0
171,443223.218,4418617.092,439477.5217,4424531.584,0
172,443079.8264,4423866.545,442688.1052,4424695.123,0
173,438599.7837,4419571.065,439425.7969,4421579.078,0
174,443421.6473,4421373.357,440115.4756,4421286.087,0
175,437617.6336,4419453.676,442662.9628,4418936.457,0
176,440537.5033,4422543.846,443591.1158,4418905.773,0
177,438211.242,4419721.804,439097.3403,4423654.569,0
178,439423.939,4421368.482,443409.732,4422340.445,0
179,439270.8876,4422197.919,439124.0142,4423892.519,0
180,443749.8839,4421150.025,438614.2397,4419732.647,0
181,437837.3353,4419853.999,438926.3805,4423964.54,0
182,442273.8434,4422377.348,442153.2002,4421700.097,0
183,440767.0896,4423636.257,443911.8016,4423584.685,0
184,439279.5927,4422954.489,443939.803,4419745.22,0
185,440244.1957,4422196.523,440438.301,4421279.539,0
186,438650.0946,4424052.858,439325.4629,4422362.427,0
187,437753.2975,4423601.279,443592.7954,4422875.427,0
188,439409.7807,4422195.757,437979.8891,4421774.562,0
189,439290.1003,4421279.486,437614.8731,4419453.698,0
190,443370.6707,4419486.106,441339.2269,4422815.452,0
191,439422.216,4421272.109,440076.9938,4423658.239,0
192,442509.688,4422264.12,443607.8012,4420920.862,0
193,442924.8308,4422809.69,443443.5996,4421157.446,0
194,443008.9212,4422541.721,440542.2574,4422993.778,0
195,442964.6324,4418918.975,442692.4541,4422800.986,0
196,438666.1563,4421867.809,443261.8699,4423070.493,0
197,439704.5173,4421251.359,443869.6741,4419270.657,0
198,443779.874,4422846.635,439127.9549,4422198.195,0
199,443028.7197,4421883.029,443577.1327,4418784.581,0
200,443563.5076,4419230.993,441348.7506,4423700.217,0
201,442056.6548,4423309.66,438923.4767,4423783.054,0
202,444008.4097,4419072.972,438645.1761,4422671.387,0
203,443182.8831,4419413.249,442815.2642,4419883.981,0
204,439743.6099,4421288.655,443367.0279,4419371.753,0
205,437673.0556,4421353.367,441080.7837,4422282.036,0
206,443397.5039,4421802.601,442540.8854,4418763.239,0
207,442716.8889,4422542.128,437846.6522,4418642.643,0
208,441636.559,4420008.491,441089.7285,4423687.08,0
209,438215.5345,4420262.837,437804.7043,4421811.783,0
210,442401.8486,4422820.434,444081.8018,4419144.99,0
211,439814.7475,4420026.248,443964.3235,4419269.962,0
212,438762.7535,4422710.376,440689.6569,4419433.023,0
213,439300.127,4420734.515,443741.4366,4418565.371,0
214,443278.8722,4422718.025,443325.8002,4423743.161,0
215,440237.5196,4422301.971,441547.4753,4424632.139,0
216,439212.0755,4424108.207,442760.055,4419997.309,0
217,442628.3018,4421414.342,440856.8881,4421708.772,0
218,438645.6866,4421394.178,438209.2995,4423196.933,0
219,438217.0606,4420567.63,441336.8911,4422676.545,0
220,443964.2611,4421525.824,442365.9079,4419584.852,0
221,439289.1321,4419607.078,439050.6405,4422197.873,0
222,442159.0828,4421540.176,440697.9303,4424287.582,0
223,439289.2242,4420667.786,438637.853,4421320.618,0
224,438689.7016,4419733.331,442761.6962,4421886.99,0
225,441486.5156,4420029.012,438360.164,4422606.824,0
226,443153.4461,4420120.864,439205.214,4419922.774,0
227,439004.1007,4419732.22,437657.3663,4423796.908,0
228,444009.4228,4419027.304,444113.1476,4419333.147,0
229,439662.001,4422757.816,439740.2833,4420398.051,0
230,438627.8627,4421280.375,439822.1229,4423603.396,0
231,442495.0632,4422598.143,442131.7747,4421173.472,0
232,442817.4235,4422540.786,442657.5344,4419422.14,0
233,441268.3341,4419816.22,438206.4195,4418897.765,0
234,443582.8579,4419978.404,440039.4317,4420042.127,0
235,440485.1997,4422322.967,439326.351,4421278.989,0
236,438347.4185,4421356.274,443400.9026,4421690.877,0
237,440534.297,4423260.846,441569.5636,4419998.961,0
238,438162.2107,4422676.25,442830.4734,4418923.614,0
239,442503.281,4423657.286,443866.9062,4418543.089,0
240,442411.2902,4419965.428,441736.5068,4418538.485,0
241,439377.3596,4422195.825,440829.77,4419431.554,0
242,438914.9813,4423813.112,444001.9091,4419606.623,0
243,439185.2513,4420524.635,441854.2959,4422239.007,0
244,439909.4575,4424282.865,439880.0701,4424311.069,0
245,443157.0008,4421548.668,439744.5745,4421557.637,0
246,439759.8983,4421963.963,439341.3746,4421739.635,0
247,440531.2573,4422046.397,443005.9083,4418918.405,0
248,437750.7308,4421822.912,439861.2395,4419587.477,0
249,440746.1305,4419864.094,439799.9594,4424339.917,0
250,443594.9112,4419274.937,439563.4309,4424428.58,0
251,439342.9401,4421221.096,439201.6383,4418598.882,0
252,440162.5196,4420926.634,440914.656,4422803.555,0
253,440902.9102,4422265.174,443865.2498,4422164.153,0
254,440828.9624,4424209.277,439188.6671,4423295.434,0
255,438864.1397,4419733.422,442587.1991,4421095.136,0
256,440041.4202,4422812.447,438391.7412,4423765.334,0
257,438123.6714,4421820.64,439196.5166,4420525.632,0
258,443877.7688,4423757.557,441748.1308,4423997.446,0
259,441455.0435,4421146.107,439215.468,4422198.446,0
260,443256.37,4423024.776,438982.2675,4423746.154,0
261,438219.2062,4420742.944,440195.867,4424002.374,0
262,439654.7884,4422196.513,442761.5332,4421916.098,0
263,441384.3228,4418777.75,439625.6905,4419612.302,0
264,441484.5751,4420028.536,439201.8316,4419731.499,0
265,442910.5006,4422778.859,437605.3448,4421196.915,0
266,439383.4988,4423017.39,443365.8672,4418821.341,0
267,439678.8011,4422758.173,441966.5812,4420144.949,0
268,443427.3027,4421302.338,441500.6023,4420025.992,0
269,443467.551,4420603.392,439588.0947,4424432.269,0
270,442987.4212,4420124.15,441784.9005,4423612.933,0
271,440664.6671,4423584.377,439248.3998,4419607.081,0
272,440796.6661,4423698.321,439018.2752,4419732.075,0
273,440538.4754,4423268.174,443472.4788,4420486.285,0
274,440703.7127,4423543.558,443415.0491,4422450.782,0
275,443174.8515,4421132.581,438599.6937,4421299.479,0
276,438645.6274,4423375.805,442551.5634,4421698.557,0
277,437599.0953,4420583.472,444083.6546,4423080.272,0
278,442586.3441,4421170.724,440876.9085,4423082.489,0
279,438562.3051,4423278.283,441425.4075,4419336.014,0
280,438873.5181,4423767.454,442579.48,4420615.429,0
281,439791.5284,4421718.975,439910.8295,4419438.219,0
282,440012.7843,4422196.449,443142.7791,4422709.195,0
283,442110.9732,4419790.232,442488.526,4422811.274,0
284,439745.1016,4423099.17,441953.3586,4418615.71,0
285,440362.3127,4423346.53,438015.0322,4420197.151,0
286,442572.2385,4421927.049,440036.9021,4423768.91,0
287,444112.6113,4419311.731,443748.3247,4418686.081,0
288,444058.306,4422691.431,440108.8666,4423701.51,0
289,438386.7867,4419732.702,442089.9212,4418865.905,0
290,440095.9381,4419438.635,439397.4722,4422195.631,0
291,440043.2199,4423759.854,441337.6678,4422933.764,0
292,440507.7851,4424222.242,443525.9405,4422903.715,0
293,440489.6683,4422194.552,439329.6257,4422195.671,0
294,440251.3921,4423840.705,442557.5504,4418865.705,0
295,441819.2387,4418537.558,439206.4707,4420204.958,0
296,439630.1219,4422341.065,439712.6807,4424485.368,0
297,442831.279,4421820.639,440010.8123,4419643.53,0
298,442490.2999,4423473.596,439945.3102,4424266.873,0
299,442827.2422,4421569.415,442931.011,4420137.144,0
300,440846.7102,4422189.605,441733.4049,4421198.429,0
301,439397.0903,4423017.741,442844.4959,4419407.843,0
302,438479.2836,4420035.957,442085.4242,4419115.243,0
303,442689.9892,4418997.053,442103.7333,4418627.059,0
304,443687.8856,4422684.461,440329.7566,4423362.475,0
305,443207.2578,4423896.595,440459.4621,4421308.226,0
306,440538.3527,4423272.686,441049.8231,4418878.139,0
307,438669.5225,4424208.544,438191.6662,4422542.442,0
308,438409.5228,4418637.509,440108.8706,4423701.516,0
309,440453.0047,4423759.953,441683.9546,4423741.258,0
310,440685.3214,4423644.598,438102.1309,4420197.279,0
311,443861.7298,4422164.179,442560.8564,4419959.185,0
312,443228.1931,4418708.799,443006.2325,4422267.85,0
313,440546.541,4420977.808,440008.6712,4419569.021,0
314,438654.1699,4421641.372,439748.2847,4420040.296,0
315,443290.9405,4419384.093,440467.8793,4424013.774,0
316,438210.6238,4419434.021,440952.1258,4422869.178,0
317,441348.7767,4418826.399,442215.4592,4422190.467,0
318,437757.2336,4420202.356,437610.6815,4421205.663,0
319,442405.5333,4422820.358,441050.2957,4419014.62,0
320,440530.7236,4421868.225,440349.2469,4421712.455,0
321,441740.0147,4419362.819,440542.7159,4422929.09,0
322,438985.5599,4423742.773,440485.5016,4421868.573,0
323,442988.0737,4420124.133,443285.3289,4423732.914,0
324,442160.3532,4422181.994,439078.6221,4420524.941,0
325,438854.3757,4421145.58,439202.0453,4423127.978,0
326,443745.0429,4424387.681,443592.2828,4419274.957,0
327,443562.9604,4419211.21,438110.3786,4421746.498,0
328,442635.3539,4419538.58,441904.6295,4422875.783,0
329,442515.1941,4422188.178,443330.2631,4420322.528,0
330,437581.5869,4424213.922,439224.6082,4423971.536,0
331,444116.0415,4423016.966,439674.0211,4420040.198,0
332,442766.2428,4423746.178,440054.3025,4423684.638,0
333,441567.3496,4424625.262,443744.2454,4424392.987,0
334,440086.8695,4423356.284,440110.1385,4422196.59,0
335,443834.6718,4419609.25,440827.2487,4423657.233,0
336,442638.3634,4419413.502,438451.5885,4421304.225,0
337,439866.2205,4424321.781,439111.8206,4423654.735,0
338,443227.1184,4420353.96,442995.5571,4419782.305,0
339,442327.8645,4421455.092,442642.5064,4419391.328,0
340,443906.7304,4418687.402,441842.6503,4422186.109,0
341,439775.8516,4422175.624,440120.6969,4419438.467,0
342,438509.9287,4420780.487,440018.1188,4423888.774,0
343,438205.9458,4418834.675,443635.1055,4418732.824,0
344,443074.8652,4422697.313,440541.2529,4423460.652,0
345,441716.3292,4423986.938,443609.5114,4421141.744,0
346,437927.9864,4424619.584,440297.2157,4420967.996,0
347,440882.7809,4422696.681,438193.9916,4422878.756,0
348,438610.3185,4420241.401,442990.7254,4420587.562,0
349,442119.0236,4421427.533,440010.5381,4424532.925,0
350,437759.369,4423494.755,439791.278,4422197.434,0
351,438210.8505,4419567.732,439682.1143,4420436.908,0
352,442084.8664,4418859.573,437779.0687,4423186.081,0
353,443070.4976,4420607.764,444127.6267,4419705.175,0
354,441252.46,4419816.82,443424.8585,4419612.91,0
355,443283.2061,4422716.967,442411.9922,4423480.687,0
356,442864.5797,4424081.009,443249.9129,4422970.312,0
357,439877.5571,4423079.622,439852.9882,4423548.327,0
358,442525.7042,4422179.678,442757.9668,4418946.191,0
359,443859.5495,4422239.814,441741.8855,4424060.246,0
360,439803.6033,4419287.794,440284.4289,4421287.527,0
361,441128.2613,4423924.29,439799.2442,4418780.418,0
362,441482.4362,4420027.694,440487.2634,4423223.13,0
363,438585,4421299.597,442625.9927,4419658.471,0
364,440471.8523,4423936.412,442551.435,4421785.222,0
365,442652.8718,4419050.487,438989.7871,4423763.968,0
366,439423.5748,4421335.584,441850.2716,4422720.434,0
367,438100.0962,4424648.283,441722.2312,4424306.144,0
368,443175.8362,4420361.372,442460.7591,4419905.659,0
369,443841.754,4420326.824,443504.6818,4422849.971,0
370,441640.97,4421702.785,440142.8677,4423179.707,0
371,440488.6838,4422496.871,439702.9835,4424482.864,0
372,443643.5716,4418989.361,441228.2787,4424495.361,0
373,438666.3414,4424045.246,443240.8264,4418845.389,0
374,443945.844,4419270.688,439410.3149,4422152.941,0
375,440525.9022,4420577.485,443499.9512,4424013.977,0
376,437885.8991,4423045.823,438589.7123,4421281.792,0
377,443386.5666,4418813.758,443525.9297,4422896.485,0
378,440143.0639,4422302.881,440483.5687,4423469.599,0
379,440486.9063,4422947.289,439741.8353,4421444.065,0
380,442089.0688,4423329.701,438256.8048,4421044.591,0
381,442908.4253,4422797.887,442547.2375,4419542.946,0
382,441457.6303,4421189.479,440475.2488,4419503.561,0
383,437770.1938,4423280.154,437689.2776,4420577.562,0
384,440488.5273,4422267.479,444002.8353,4421524.808,0
385,442643.2267,4419205.902,439701.1443,4419613.492,0
386,442832.8197,4422144.402,439743.0497,4421250.741,0
387,443223.1119,4423896.731,441335.3212,4422349.387,0
388,440542.0582,4423009.77,443037.8238,4423859.163,0
389,442853.0987,4418932.324,442119.7288,4421369.244,0
390,440135.0285,4423459.741,441677.5602,4423982.848,0
391,439717.1426,4422758.937,442990.85,4420604.243,0
392,439156.6033,4422946.861,443038.3732,4423936.894,0
393,444142.6596,4419365.519,443197.4418,4421133.508,0
394,442990.7263,4420587.689,439719.3632,4424377.438,0
395,443829.0562,4423071.48,442761.6594,4421932.919,0
396,444093.2782,4423015.146,442684.4212,4418919.749,0
397,444074.3993,4423010.584,442643.9819,4419076.63,0
398,437646.4086,4423797.033,441558.7128,4418615.888,0
399,439415.9556,4420971.425,442321.5826,4422566.861,0
400,439997.9445,4422763.503,443675.2179,4418716.108,0
401,440485.9505,4423372.236,437802.1021,4421323.563,0
402,441627.375,4419806.732,441637.7758,4418609.105,0
403,438905.2488,4423296.261,439523.4798,4420888.195,0
404,438316.901,4421147.278,438978.3877,4421292.493,0
405,443775.4263,4419921.83,443252.825,4418843.797,0
406,437837.5794,4421595.95,444009.4397,4419027.522,0
407,437758.0638,4423349.756,439814.8,4420015.695,0
408,442987.9098,4420325.033,438240.4573,4423768.875,0
409,438666.4527,4421904.688,438654.0663,4421488.814,0
410,440448.4265,4421229.463,440477.2141,4419884.593,0
411,443359.1769,4419338.155,444078.317,4423125.028,0
412,443330.253,4420321.157,439738.7403,4421367.06,0
413,441271.0765,4424499.16,440115.4335,4424084.36,0
414,441339.2071,4422812.874,441340.1236,4422896.245,0
415,440349.8488,4421287.193,438831.5447,4421290.737,0
416,443583.8239,4419275.019,441916.2797,4421184.523,0
417,439207.0942,4419706.925,444008.1104,4422526.825,0
418,444003.0652,4423415.396,437652.5797,4420584.794,0
419,440538.4759,4423268.155,440005.6784,4424533.31,0
420,442582.0636,4420134.525,439204.301,4419266.481,0
421,443338.933,4422679.133,443781.1338,4418672.691,0
422,437926.9869,4421320.058,443332.7938,4419225.258,0
423,441733.463,4418884.056,443157.3121,4423882.288,0
424,439250.3952,4423294.02,438265.0208,4421058.622,0
425,443057.5369,4419403.07,440556.7688,4421283.424,0
426,441789.6007,4419139.769,441739.9877,4419361.47,0
427,439433.4652,4421277.049,438212.4264,4423762.902,0
428,441176.0541,4422783.333,444131.4288,4422806.072,0
429,443933.6538,4419270.076,440482.1396,4420212.992,0
430,439204.4103,4419143.929,440026.4043,4422760.665,0
431,443847.102,4419149.378,439728.4403,4422338.966,0
432,442658.513,4419547.86,439956.7784,4419737.602,0
433,439221.485,4420524.49,439063.6068,4420721.679,0
434,442942.4002,4419880.217,437819.6312,4419451.695,0
435,439307.293,4423902.292,443417.6728,4422464.038,0
436,443404.5688,4422157.552,440542.1888,4423496.477,0
437,440841.1734,4419838.407,438347.9171,4424263.639,0
438,439120.3202,4424090.476,439368.9741,4423146.752,0
439,443623.0088,4422170.167,443685.9526,4423562.2,0
440,442658.4453,4419538.841,437663.5824,4421358.955,0
441,437907.0945,4424611.623,440672.8268,4424266.11,0
442,443583.787,4420020.519,439014.148,4423934.261,0
443,442828.4903,4418923.951,440489.6714,4422194.947,0
444,441205.899,4421218.944,443603.4811,4418753.196,0
445,439421.5473,4421187.848,439659.0373,4421252.676,0
446,437932.2616,4419451.26,439765.9058,4423072.125,0
447,439207.6581,4419458.106,440628.2892,4419433.65,0
448,440390.6562,4423803.974,438038.5595,4420039.477,0
449,440012.3853,4422711.667,441239.1311,4421217.183,0
450,439755.4394,4421887.217,443439.7699,4421147.317,0
451,443858.5443,4422200.207,439808.9861,4419481.03,0
452,442989.2624,4420391.652,441734.465,4419051.627,0
453,439452.2357,4421276.86,440494.9158,4423280.984,0
454,442980.2018,4422165.882,441020.3053,4423015.814,0
455,440656.5188,4421277.814,440473.2337,4423646.532,0
456,443260.2814,4419385.899,437691.5018,4420301.169,0
457,439808.1111,4420298.411,439421.3579,4421783.383,0
458,439322.528,4422511.987,440908.1664,4423664.613,0
459,438148.5639,4424227.64,443325.1936,4422171.524,0
460,441617.9063,4419998.416,438365.3116,4422734.343,0
461,438172.4878,4423187.092,440479.2033,4421336.744,0
462,441838.504,4423030.232,443021.4945,4421977.36,0
463,439403.1922,4422429.308,439374.8731,4423080.449,0
464,440860.7318,4419834.628,443487.0285,4419920.62,0
465,440480.7279,4423623.347,443235.7991,4418845.929,0
466,444115.36,4419492.657,440205.5222,4422302.317,0
467,441106.8958,4423925.867,437920.9789,4424617.479,0
468,438334.6581,4422835.804,440209.2766,4421253.054,0
469,439631.4878,4424439.415,440531.1304,4421943.212,0
470,438354.972,4422632.551,442645.783,4419756.594,0
471,437974.0018,4423180.407,441575.3285,4419142.017,0
472,442646.48,4419366.116,441833.7469,4423090.203,0
473,437814.1899,4420583.165,440524.3357,4420612.769,0
474,441601.8062,4421207.851,442518.2963,4422156.792,0
475,440010.4454,4419596.831,439306.5594,4423884.588,0
476,441188.018,4418638.835,440531.554,4422084.472,0
477,439322.4772,4422513.446,440488.8418,4422417.4,0
478,441413.8778,4419499.599,439793.9357,4423076.354,0
479,439241.2096,4423403.624,440737.142,4423634.701,0
480,439738.6909,4421293.847,439341.8588,4421251.967,0
481,438993.9677,4423110.917,442086.1468,4423327.882,0
482,443768.9863,4418905.797,441846.8119,4422927.316,0
483,438188.8154,4422710.595,441482.1159,4420027.36,0
484,438187.3959,4422558.837,444122.2242,4419836.544,0
485,441840.3741,4421177.138,442980.0087,4420183.035,0
486,439221.0503,4420523.387,443598.6951,4418756.755,0
487,440487.2394,4423329.607,443198.6115,4419491.365,0
488,441693.4984,4421702.551,440006.0441,4419526.184,0
489,438431.3753,4424417.065,438045.9581,4424646.667,0
490,442741.5519,4418880.722,443885.1244,4418781.442,0
491,443636.9202,4422478.424,439338.5615,4420944.544,0
492,442689.6867,4424680.847,443639.8558,4419924.195,0
493,440119.8123,4422619.523,440539.7066,4422709.546,0
494,439419.7041,4421131.191,438637.1189,4421298.061,0
495,443957.4458,4418688.386,443750.6025,4418580.507,0
496,439811.1012,4419661.284,442496.3192,4423474.326,0
497,439418.858,4421070.765,440710.9869,4424271.073,0
498,443913.4164,4422982.911,440785.8111,4423651.574,0
499,443824.3849,4419598.455,444012.1791,4423403.169,0
500,443834.8304,4420070.912,439985.4207,4419880.956,0
501,439999.2654,4419886.544,440115.7271,4422196.546,0
